"Fixation.Per.Trial","Duration.of.Fixation","Horizontal.Dispersion","Vertical.Dispersion","Velocity.Horizontal","Velocity.Vertical","Condition"
193,117.782383419689,0.608481382643499,0.563607056906311,0.22821151028704,-0.243935651105655,"random"
290,41.4586206896552,0.364648996891297,0.329966285258831,-0.170081256661984,-0.0597577527053975,"reading"
192,118.838541666667,0.570025012662359,0.628823875273117,-0.192549662828799,0.192654966644867,"random"
258,49.5891472868217,0.28300408553746,0.245155238943813,-0.0487955037147285,0.00209640230325688,"reading"
222,102.225225225225,0.735596031139737,0.606269317648507,0.13274736582836,-0.129498132351198,"random"
200,112.855,0.438431276408732,0.584906864903749,-0.23803696084098,0.198026638573966,"random"
196,115.020408163265,0.635711149688233,0.532710961762591,-0.213250999517029,0.12644082410057,"random"
262,49.9618320610687,0.410014116168915,0.364492827069166,-0.0565238091721949,0.000706505674861069,"reading"
273,45.7216117216117,0.348276129142533,0.236776607330988,-0.0696797169340837,-0.00861669983501896,"reading"
250,51.848,0.441404693928169,0.323015598263013,0.094709200439572,-0.0428608560161368,"reading"
256,50.83203125,0.422390190350036,0.263027019878945,-0.236334629815436,-0.0148630449828228,"reading"
378,56.3068783068783,0.65913689961372,0.847902640229912,0.0623380318930298,0.085854659081152,"random"
199,114.934673366834,0.745335480381266,0.73028809795894,-0.445586456827346,0.281264464794158,"random"
249,51.3052208835341,0.344864620564895,0.292225027948515,-0.0140724921275116,0.0144815087606777,"reading"
248,52.8911290322581,0.52220673831538,0.565588180896781,-0.0978433012670162,-0.0191174847769948,"reading"
296,73.1182432432432,0.531942660515078,0.510007859920764,0.0268702388069052,-0.0466307995222898,"random"
247,91.3036437246964,0.724307753009241,0.774687503047318,0.107304554146818,-0.26465643432975,"random"
245,89.8448979591837,0.518966804925416,0.502979557611011,0.159300163773893,-0.00757476284480972,"random"
297,70.3265993265993,0.332747230877613,0.515142439729917,-0.0916706485007595,0.0413990202888779,"random"
269,81.8475836431227,0.522947937914839,0.422287845803876,0.147797510478089,-0.0616106176019482,"random"
208,109.283653846154,0.485135431789643,0.614499865451483,-0.15710926857964,0.0817952548310527,"random"
257,49.0894941634241,0.393387911798981,0.263996926535536,-0.036470398931372,-0.029151594113466,"reading"
232,54.5775862068966,0.426130251899939,0.297916889692025,0.0959607581030652,-0.0424199586589695,"reading"
266,48.6992481203008,0.349751225239359,0.380601303817465,0.146140786419368,-0.094224908440284,"reading"
302,41.9370860927152,0.976839312200147,1.42927723518117,-0.525716985004257,-0.180367803263776,"reading"
270,46.9222222222222,0.327302125028289,0.238228614551405,-0.155336980254965,-0.0412585147793016,"reading"
263,48.3231939163498,0.316296749864238,0.314516404821804,-0.161785815606019,-0.101468880030922,"reading"
191,120.251308900524,0.604459891113859,0.744106936099221,0.110477267113269,-0.219830234239841,"random"
225,100.573333333333,0.666685001992634,0.612926267104495,-0.0591737156537786,-0.135383295173213,"random"
304,39.6809210526316,0.594746553090287,1.36119802094079,0.0798591919934477,-0.27586680631869,"reading"
259,46.6254826254826,0.525327793250137,1.39893178906835,-0.00662954178270827,-0.176074384703841,"reading"
288,74.125,0.345245641923235,0.471158585583116,0.0860766037700843,-0.0969414285523324,"random"
225,98.48,0.4293043323938,0.760527531130653,-0.197471018140909,0.158175174635187,"random"
260,47.4346153846154,0.310966567407058,0.3973950247854,0.0483974527392779,-0.104856639612323,"reading"
284,44.0915492957746,0.52706672112579,0.332032487636609,-0.149985945126549,0.0185314081112864,"reading"
269,46.2379182156134,0.317996431882852,0.410076261776664,-0.0848017813964184,-0.0674330343107784,"reading"
206,65.0679611650485,0.396954796068489,0.392799088346735,-0.0447179579714675,-0.0801826423549228,"reading"
265,49.3358490566038,0.538119419091098,0.352397930134831,0.0433671744357671,-0.0728229607480122,"reading"
198,114.262626262626,0.55944682042558,0.471172736420551,-0.222768250794346,0.071732016070647,"random"
187,122.55614973262,0.546428885292101,0.492594574035316,-0.253589748896972,0.0920700710597821,"random"
253,51.6679841897233,0.343846270062987,0.281724588177632,-0.119372197006354,-0.0162816818972694,"reading"
253,84.4505928853755,0.528890279586148,0.544022283792328,0.13748744188541,-0.181771412796599,"random"
365,57.358904109589,0.824958192046708,0.910898354052724,-0.142838486383953,0.136331049229233,"random"
257,49.1712062256809,1.49873893333034,0.436362571233234,-0.626641756243739,0.0341586573374702,"reading"
237,95.7088607594937,0.530255502514287,0.62646409312285,0.177492872981939,-0.216840651026036,"random"
263,48.4524714828897,0.361372336106935,0.375929003209565,0.0550812645577634,-0.0600638662053598,"reading"
290,73.5965517241379,0.580978547099658,0.74658843930613,-0.0540486394452938,0.247196289919926,"random"
246,87.9634146341463,0.435249574872025,0.570738038331313,0.0757031223501853,-0.0114905431095946,"random"
220,103.463636363636,0.601393578467998,0.442286078925401,0.127832149390016,-0.0470427287278152,"random"
231,97.1774891774892,0.600179033522142,0.985443345731887,0.0822943928675067,-0.00116283546052572,"random"
282,78.322695035461,0.449313355882509,0.93728854172775,0.117784857974455,-0.0873767563701686,"random"
238,55.5084033613445,0.407248566672137,0.331326267208648,0.0294115058764688,-0.156168917471445,"reading"
252,50.6468253968254,0.448414072881753,0.315320885875807,-0.0278448081703395,-0.0285808447811813,"reading"
267,80.3520599250936,0.386824805532264,0.510059094079929,0.075829447710893,-0.0158663138805603,"random"
273,46.3333333333333,0.34302109654268,0.231209442239045,-0.0867162370648652,-0.0369820734537853,"reading"
284,43.9084507042254,0.404377732514096,0.304569996429466,0.144872993922967,-0.00299445693597148,"reading"
232,96.9051724137931,0.557691375842764,0.540513453473511,-0.307770960265272,0.150768721736886,"random"
212,61.8537735849057,0.429886139570987,0.280056548274894,0.0913355419150539,-0.0589099140245959,"reading"
257,86.3891050583658,0.690523376715073,1.33392190279775,0.204975398600271,0.0713937731562779,"random"
349,60.6074498567335,1.14589297254075,1.14736673824294,0.0213291193688228,0.047909557451262,"random"
250,88.328,0.516329432192944,0.692193471592859,0.222930601253196,-0.149951210841076,"random"
224,99.7723214285714,0.583958175760385,0.579712403930116,0.104320295242488,-0.0720210827047754,"random"
373,55.0187667560322,0.472720400157749,0.43965884952239,-0.0477903166855805,0.0680261564606192,"random"
275,45.88,0.332340857965351,0.338155569776943,-0.120318601409739,-0.0476426572329391,"reading"
283,78.4452296819788,0.28925886726408,0.54203020715222,-0.132755055401614,0.149191353332811,"random"
249,53.4899598393574,0.498816395105783,0.435762392806856,-0.36143100260543,-0.10597414187664,"reading"
231,96.5411255411255,0.448632929077515,0.431737916967543,0.0727280461639605,-0.194746398795907,"random"
288,42.9722222222222,0.272145129602055,0.485002485434544,0.15654774885205,-0.0572320789809702,"reading"
235,95.0510638297872,0.610355062967053,0.691472943183224,-0.232788437181132,-0.0178793438605168,"random"
249,88.5903614457831,0.468553698073145,0.489623513888909,0.024942953917141,-0.0901067173231689,"random"
237,55.9662447257384,0.710798393960046,0.352818237171626,-0.467075436307497,0.00531461794236665,"reading"
226,58.5353982300885,1.32333429947713,0.508356950675622,-0.604347334720421,-0.0870839695671249,"reading"
219,60.7899543378995,0.400159670894427,0.336370717916217,-0.0932931063310715,-0.0473332275859676,"reading"
304,69.3519736842105,0.549742742695391,0.66531427288958,-0.156136883815761,0.0405424167007463,"random"
203,112.502463054187,0.877632334994982,0.928868210572094,-0.223400110987546,0.0950180597057359,"random"
293,42.4914675767918,0.384508803837729,0.36323485821526,-0.0413735842688315,-0.17093626720691,"reading"
245,89.0489795918367,0.380896207254205,0.400260213327729,-0.0185765702410083,0.0122791324069735,"random"
215,106.102325581395,0.724364199086571,1.08326099755263,0.159267776487561,-0.0813481972551743,"random"
222,57.2252252252252,0.358241549213252,0.387702671552673,-0.131415202729694,0.00942300335349744,"reading"
269,46.7843866171004,0.482647291710295,0.276362508752973,0.044311429535678,-0.184559685636074,"reading"
255,83.8235294117647,0.823214576779584,0.889757314714261,0.103398882729674,-0.0713258257877105,"random"
289,78.1660899653979,1.3309408469553,1.15425457105424,-0.0646409587604921,0.057860958225806,"random"
223,59.8968609865471,0.355736291611805,0.30677980175319,-0.128340207099538,-0.0275875525690816,"reading"
255,49.9490196078431,0.453407142494362,0.391433936041228,0.0768631521232556,-0.0486638597628886,"reading"
251,49.2669322709163,0.369494183616605,0.378817005901835,-0.160669978100378,-0.0118094955504235,"reading"
250,50.568,0.487161519579286,0.529421315094431,-0.0974960652776914,0.0326321377935967,"reading"
288,43.5416666666667,0.370841007827752,0.319931217588513,-0.0706821887547498,-0.185551428477042,"reading"
228,54.4385964912281,0.638413699500995,0.68444368341077,-0.135017461660925,-0.150156425706091,"reading"
230,98.5782608695652,0.503589515348683,0.417329981008552,0.116041108438199,0.00225442872413823,"random"
246,51.2845528455285,0.489681155490885,0.629728692888198,-0.0922265529499997,-0.138846232142349,"reading"
324,38.8395061728395,0.572352492690664,0.365910869836378,-0.0888588822357906,0.0521512364731193,"reading"
209,107.674641148325,0.58145517749014,0.658103993045106,-0.0596467552459625,0.00189631364833402,"random"
214,101.985981308411,0.652130666466124,0.683668885514757,-0.31318874520007,-0.0154328069679398,"random"
245,89.9714285714286,0.518540033620428,0.601682029031985,-0.196103218789476,0.169768385561655,"random"
272,79.2977941176471,0.325595918904184,0.372237283262189,0.0840105149409736,-0.0720347355404678,"random"
429,48.8391608391608,0.542382288847538,0.689104629691879,0.0260315899894279,-0.00724527577172982,"random"
337,63.6913946587537,0.727243123108043,0.759517284792063,0.208972083778203,-0.0167688034872701,"random"
271,44.3579335793358,0.240371527727839,0.40150183039419,-0.0501892502213535,-0.0405580745316515,"reading"
230,55.3478260869565,0.350710106095431,0.333118870913019,0.093716312683146,0.0144962660755403,"reading"
257,49.2023346303502,0.331939658861585,0.281159879068805,-0.027319694042542,-0.0750658801269417,"reading"
205,110.575609756098,0.523680835892823,0.630346361969663,0.158090147985386,-0.126622936552436,"random"
264,84.6174242424242,0.523564093447743,0.580407472219025,-0.243977584947702,0.0689832158367795,"random"
261,46.6590038314176,0.428569661885107,0.264634548169657,-0.0713841239798819,-0.0129727204455663,"reading"
208,109.125,0.429839273605784,0.522267870968074,-0.0931415020283302,0.114473750856161,"random"
257,50.1867704280156,0.348287146065676,0.4387702585495,-0.143190183191308,-0.111705347456431,"reading"
213,105.661971830986,1.08074387552979,0.817082855226297,0.211962625369131,-0.268846694783068,"random"
313,39.6134185303514,0.451236477787901,0.289395690227429,0.175818409185103,0.0072667720037326,"reading"
259,50.1081081081081,0.564389603033752,0.333474399528282,-0.177531885076756,-0.0398102214298928,"reading"
266,80.5526315789474,0.355843310661967,0.411600688635811,0.1466218605567,-0.0888849383054201,"random"
210,103.719047619048,0.821353807389471,0.908530472123072,0.256973752624712,-0.200297837258859,"random"
211,105.862559241706,0.373838548526455,0.362497730574012,0.126986079791369,-0.057091748288444,"random"
245,88.8081632653061,0.642098553657377,0.57918180591924,0.0996308382704261,-0.139261230669415,"random"
314,37.5700636942675,0.242683621365774,0.28127577561203,0.038334205130268,-0.0883457231878158,"reading"
259,48.9266409266409,0.415049486507979,0.236832207984341,-0.048489767063785,-0.0874922055192017,"reading"
319,63.8025078369906,0.435732473391533,0.555177135119545,0.0327861449659762,-0.135201709805059,"random"
197,116.380710659898,0.585954646748461,0.607157561989217,0.0672915986649384,-0.188927337056158,"random"
263,46.3384030418251,0.229174187575027,0.355081602854323,0.0416666780040837,-0.08055484532419,"reading"
229,54.7685589519651,0.304268999612589,0.42147109131574,-0.136550656336528,-0.0245675582270177,"reading"
247,90.0526315789474,0.49415078612641,0.509681673439037,0.0766168396470565,-0.0666157125255833,"random"
268,48.9925373134328,0.389127779858056,0.278961081750654,0.0319384804807911,-0.0146736137948325,"reading"
233,55.6309012875536,0.542108342757023,0.376913204426543,-0.177015105659748,-0.109562095446012,"reading"
405,48.2740740740741,0.656921753749738,1.07590194634198,0.0673932019887366,-0.144452320468211,"random"
269,47.0371747211896,0.376136801641859,0.426908917508598,-0.215892989409604,-0.0487566710287414,"reading"
232,56.9224137931034,0.42166726159645,0.615608893791451,-0.0609673234436975,-0.0673302089841768,"reading"
213,105.460093896714,0.540461207520164,0.556917340054895,0.0912899610092352,-0.0764002169812821,"random"
236,96.2627118644068,0.365202258446919,0.666974183950091,-0.190680545036639,0.107801663822013,"random"
207,65.304347826087,0.287700205382605,0.316371363060849,0.181972274144722,-0.0435051781882855,"reading"
248,51.8306451612903,0.407000817248463,0.407917798524961,-0.038702348863451,-0.159309503712865,"reading"
297,41.7138047138047,0.361216258014371,0.389864997503912,-0.100687863358079,-0.0616291921377252,"reading"
204,64.4313725490196,0.642236643784574,0.437332950120235,0.0717971190377172,-0.0278060555159282,"reading"
240,54.4791666666667,0.420569240944063,0.518162930701432,0.118850726863074,-0.0355186501285183,"reading"
213,60.8967136150235,0.34644041893422,0.408606497145283,-0.0478081351606687,-0.0860651377435144,"reading"
222,60.1081081081081,0.437540051259289,0.349392439796282,0.0684036053258717,-0.0681298189395677,"reading"
176,75.1704545454545,0.339989013223149,0.303445041295985,0.0394198978623754,-0.110981065279818,"reading"
259,49.8648648648649,0.29529042656875,0.354676498822852,0.0819831838169364,-0.0174580034687446,"reading"
230,56.0260869565217,0.385486193692833,0.214841522657035,-0.00836852241581225,-0.131021675380367,"reading"
285,41.9508771929825,0.340819434254836,0.297977828589924,-0.111829389241919,-0.0563601721047611,"reading"
274,46.5875912408759,0.57965006565774,0.560874761362437,-0.289683049522992,0.0563188316321612,"reading"
259,85.1583011583012,0.505137459750274,0.517060373339021,0.0603553522686684,-0.0553501039820562,"random"
248,51.8104838709677,0.411985702902989,0.589371199458499,-0.14935579289384,-0.189998550764687,"reading"
210,108.57619047619,0.470381338917619,0.483213144140907,0.001490810511178,-0.0810754542655433,"random"
214,62.3644859813084,0.428819295700251,0.294568715655273,-0.0700764101178833,-0.0402383198521422,"reading"
253,86.6916996047431,0.421827143139995,0.645450757165426,0.103992902088205,0.0265201506642681,"random"
287,45.3310104529617,0.495585189191328,0.317426102515234,-0.126110028777145,0.0226502908957591,"reading"
237,94.5400843881856,0.690262891404846,0.779454659434528,0.171120100300697,-0.120575063397367,"random"
266,83.312030075188,0.388164229524992,0.341141296614986,-0.0634673225250898,0.137822783253746,"random"
262,46.8549618320611,0.362585285286015,0.682275273925545,0.0533478888182925,-0.143273023946146,"reading"
279,45.1039426523297,0.279035007847589,0.383028769287405,0.0237210612616758,0.0814625201124154,"reading"
256,49.18359375,0.301734986110975,0.301221279063526,0.140864129878101,-0.0361679364527995,"reading"
254,51.4291338582677,0.441410755301554,0.474759171607176,-0.0512202046216062,-0.0769274581617481,"reading"
275,45.7818181818182,0.34890779002293,0.348581688478501,-0.0683980144062796,-0.0278284628752538,"reading"
331,35.4108761329305,0.333435435785706,0.270043805616026,-0.02132844211091,-0.0422323413482703,"reading"
268,79.5111940298507,0.35783667082878,0.416413112290088,0.143636474679844,-0.0707233978498514,"random"
379,56.023746701847,0.48188019575359,0.402773081886729,-0.0658826260839685,0.0188217140532959,"random"
256,85.58984375,1.02986436854752,1.07233951808777,-0.00963873299011508,-0.0174011285743932,"random"
241,54.2655601659751,0.362092299977273,0.287259058065067,-0.122811220727421,-0.0350575811110509,"reading"
324,66.0277777777778,0.439788941364727,0.667743967874996,-0.0782547613110373,-0.0126347137653133,"random"
244,92.2540983606557,0.478207101241861,0.609376559209065,0.176866663961829,0.046228257307477,"random"
274,79.956204379562,1.78205250874319,1.32275081770991,0.092163129646403,-0.166975177124448,"random"
299,68.0468227424749,0.485041770547414,0.882533374577535,0.133957006511043,-0.144023542953128,"random"
230,98.0478260869565,0.553896615880941,1.09468236974291,0.0562886462721481,0.0413441152456432,"random"
314,67.515923566879,0.516006470324086,0.532371551541725,0.0244748448253696,-0.0229606895153273,"random"
267,47.1198501872659,0.367371235346302,0.261430457203929,-0.157536684138381,-0.0699648284016912,"reading"
228,56.1008771929825,0.434150916984561,0.33912919227634,-0.0375103277438695,0.0599042737581491,"reading"
219,103.922374429224,0.431675241908818,0.463388860557802,-0.00335509981955775,-0.158777475548958,"random"
240,53.175,0.564862464524218,0.598634317637748,-0.100996432146058,-0.0368827596862036,"reading"
204,65.2009803921569,0.57385870861887,0.569853122117704,-0.135382310234343,-0.0298479569138983,"reading"
267,81.8614232209738,0.35309562150133,0.462437824722854,0.109118417223092,-0.0971262607930034,"random"
241,54.0082987551867,0.337695515998488,0.426793223685496,-0.103776776392557,0.00767182578067451,"reading"
255,48.3921568627451,0.338577648558513,0.338842046562646,-0.0487431473420436,0.00982772005978888,"reading"
294,41.3231292517007,0.54598455806789,0.448765149460886,-0.217690711984268,-0.00546058150674838,"reading"
272,80.6213235294118,0.448818333606127,0.345921758698396,-0.0693643200251249,0.143920345179928,"random"
257,49.9494163424124,0.310726875967093,0.271755116893783,-0.0645098552583841,0.0267743751630652,"reading"
274,80.5583941605839,0.631027029796871,0.84112695599747,0.139942999582794,-0.159596681910005,"random"
233,94.6394849785408,0.351584218719049,0.400722515173882,0.0988118258400708,-0.0444115595006249,"random"
245,50.0408163265306,0.461613718135054,0.427935975445486,0.0266331491011259,0.0045813527071925,"reading"
253,86.7154150197628,0.585532277180396,0.718109347275803,0.109749217708067,-0.127071275352445,"random"
270,44.9962962962963,0.305926389345061,0.291470094453273,-0.107264603643826,0.137839076092811,"reading"
253,87.9328063241107,0.656333380710456,0.721703476550724,0.0432996841237279,-0.146999732351824,"random"
204,110.480392156863,0.705612378336064,0.66124235637343,-0.193014161539565,0.135358302349348,"random"
201,112.89552238806,0.512851824608428,0.484296731680984,-0.164409451066494,0.141342770719262,"random"
223,100.515695067265,0.463581482851794,0.619313605362993,0.0235115619284262,-0.00425619470324464,"random"
204,112.598039215686,0.572745682746991,0.511557589570289,-0.317871168758376,0.263339412551192,"random"
234,93.1709401709402,0.637581327492194,0.540598777414673,-0.172652775954404,0.10082011072536,"random"
190,117.7,0.523897764691423,0.499654948352835,0.181019180690965,-0.0408609925867864,"random"
269,45.9925650557621,0.318190050473163,0.242935828490039,-0.157784598407215,-0.11333171663751,"reading"
343,64.0116618075802,0.412777833820302,0.41087055112017,0.0639266606015927,-0.0261114258322775,"random"
240,93.1958333333333,0.684265070881802,0.840784014329226,0.0766245506816411,-0.195070282992489,"random"
295,42.4203389830508,0.632684302165334,0.580465844180104,-0.132258843705458,-0.0438932999918546,"reading"
240,90.1625,0.872987707894312,1.01980635394834,-0.0551676881454365,-0.0637426890780419,"random"
252,90.5833333333333,0.520535134797673,0.512697639901825,0.0747682633590968,-0.0922821473727419,"random"
299,73.4715719063545,0.625132848663991,0.589815038826003,0.0669961432142413,-0.0629381127109283,"random"
276,43.8949275362319,0.355850427533705,0.392856162192628,-0.0315914860689493,0.0318954253576665,"reading"
252,87.5238095238095,0.635905031008588,0.739562550745417,0.139598786641367,-0.00871383627436424,"random"
301,40.7009966777409,0.267800295908879,0.522725744514216,0.122447723212751,-0.067950720050085,"reading"
273,77.1538461538462,0.582819945414879,0.589273624894696,0.190240834794465,-0.0360252756929027,"random"
297,72.956228956229,0.439963158565108,0.446314935697587,-0.159490455039967,0.144822576234726,"random"
220,103.809090909091,0.892015911189105,0.748918475728671,0.0829887779697662,0.0382013466004197,"random"
259,83.4980694980695,0.59402344723386,0.944949849305053,0.10940562180454,-0.0974571249017915,"random"
328,65.2439024390244,0.483022917050742,0.513281063885576,0.0533415116325024,0.00234428213581586,"random"
242,54.3305785123967,0.858405143954155,0.321330198586818,-0.213443986444383,-0.0682006778333809,"reading"
281,75.2348754448399,0.494449712860295,0.74910560209785,0.0753026864797221,-0.122495182515736,"random"
210,107.104761904762,0.413978154085791,0.389208533174227,0.127411375829264,-0.113277678905235,"random"
